id,edad_avl,edad_btree,nombre_completo,ciudad,profesion,telefono,email,salario,fecha_nacimiento,codigo_postal,puntuacion,estado_civil,nivel_educacion
UFXAI,74,75,Vicente Navarro,Granada,Veterinario,671262817,vicente.navarro@yahoo.es,38807,2003-06-25,54483,3.48,Divorciado,Primaria
SK6QF,46,48,Josefa Delgado,Palma,Vendedor,634796426,josefa.delgado@hotmail.com,55727,2001-05-29,29396,8.14,Soltero,Primaria
MBZI6,49,47,Lucía Morales,Córdoba,Arquitecto,632074916,lucía.morales@yahoo.es,53346,1958-05-18,44885,5.47,Soltero,Universidad
JAO1J,32,33,Antonia Díaz,Alicante,Músico,694326848,antonia.díaz@empresa.com,39323,1986-04-10,66589,5.72,Soltero,Universidad
8453Y,20,22,Dolores Serrano,Cartagena,Abogado,659699897,dolores.serrano@gmail.com,36218,2002-07-03,55698,8.27,Soltero,Posgrado
D0D44,72,71,Francisco Martín,Elche,Electricista,652936145,francisco.martín@empresa.com,39633,1977-02-28,89800,3.56,Casado,Posgrado
DP9NB,22,21,José Gutiérrez,Terrassa,Profesor,675396737,josé.gutiérrez@empresa.com,27667,1991-06-22,13668,2.15,Casado,Secundaria
A0RQF,29,29,Josefa Jiménez,Murcia,Vendedor,650718864,josefa.jiménez@gmail.com,39928,2004-05-25,76013,2.58,Casado,Posgrado
R6GTF,18,19,Carmen Rodríguez,Hospitalet,Deportista,618988446,carmen.rodríguez@empresa.com,26900,1995-01-08,12264,3.25,Divorciado,Secundaria
83849,78,78,Esperanza Molina,Coruña,Diseñador,671824327,esperanza.molina@gmail.com,44168,1980-04-17,99205,8.78,Viudo,Posgrado
N4QYF,61,61,Miguel López,Málaga,Chef,617293822,miguel.lópez@hotmail.com,44266,1985-10-14,82367,2.11,Soltero,Posgrado
MS36E,20,19,Ana Pérez,Córdoba,Chef,699711253,ana.pérez@hotmail.com,30547,1990-07-20,21278,1.9,Casado,Universidad
7FLPG,31,32,Elena Martínez,Jerez,Diseñador,682965078,elena.martínez@empresa.com,45902,1975-06-09,74121,4.83,Viudo,Secundaria
C2O94,21,21,Antonio Díaz,Terrassa,Conductor,630275399,antonio.díaz@gmail.com,24004,1973-09-18,62246,3.75,Soltero,Primaria
FFHWO,62,63,Ana Ortega,Coruña,Enfermero,663668874,ana.ortega@gmail.com,42708,1969-08-12,18130,9.1,Soltero,Posgrado
MHXEA,80,79,David Martín,Bilbao,Electricista,665867141,david.martín@empresa.com,38286,1988-04-14,68361,7.06,Divorciado,Primaria
G0CRP,27,27,Antonio Martínez,Jerez,Médico,617396914,antonio.martínez@gmail.com,33628,1970-10-13,52243,8.8,Viudo,Universidad
GF85M,22,20,Francisco Ramírez,Jerez,Electricista,610133115,francisco.ramírez@yahoo.es,21151,1997-07-15,88748,2.77,Viudo,Posgrado
FK9TE,46,44,Antonia Jiménez,Sabadell,Arquitecto,673756961,antonia.jiménez@outlook.com,58462,1989-12-05,61433,5.86,Viudo,Secundaria
CRGTO,41,42,Daniel Alonso,Gijón,Diseñador,633886543,daniel.alonso@gmail.com,43747,1952-11-25,52522,7.87,Divorciado,Posgrado
YGZSA,46,47,Josefa Fernández,Sabadell,Mecánico,659406789,josefa.fernández@outlook.com,41469,1966-09-19,80770,4.87,Divorciado,Universidad
XFWXJ,26,27,Lucía Suárez,Barcelona,Vendedor,616113156,lucía.suárez@outlook.com,31848,1967-05-18,41696,6.15,Viudo,Primaria
Q3TH8,68,70,Fernando Suárez,Elche,Arquitecto,670985345,fernando.suárez@empresa.com,50414,2000-07-12,35506,5.44,Soltero,Primaria
5Q0N1,48,49,Esperanza Romero,Gijón,Vendedor,667801513,esperanza.romero@gmail.com,45751,1979-11-24,65233,6.33,Viudo,Posgrado
D59UV,56,55,Ana Vázquez,Zaragoza,Vendedor,665547912,ana.vázquez@gmail.com,48254,1985-02-05,32378,6.05,Divorciado,Secundaria
VCDEX,21,22,Elena Ortega,Oviedo,Chef,633078986,elena.ortega@empresa.com,36686,1961-12-13,81152,1.84,Soltero,Primaria
WR3WN,24,23,Concepción Hernández,Gijón,Electricista,632430588,concepción.hernández@gmail.com,20177,1989-11-01,86464,6.57,Soltero,Posgrado
4CIRW,73,72,Pedro Álvarez,Zaragoza,Periodista,614924782,pedro.álvarez@hotmail.com,54052,1964-01-02,55700,1.03,Casado,Universidad
GOW34,64,66,Teresa Jiménez,Palma,Secretario,646170603,teresa.jiménez@empresa.com,54513,1978-04-28,36934,7.31,Divorciado,Universidad
63408,78,78,Ángeles Hernández,Vigo,Plomero,666472516,ángeles.hernández@outlook.com,37321,1999-07-28,90121,9.23,Viudo,Secundaria
JYKYY,63,62,Francisca Ortega,Palma,Farmacéutico,655563527,francisca.ortega@gmail.com,40088,1988-07-23,18668,9.83,Soltero,Primaria
G78L9,28,28,Ramón Alonso,Alicante,Músico,637531821,ramón.alonso@empresa.com,46346,2004-10-28,47322,2.71,Soltero,Secundaria
OKG5I,67,66,Elena López,Granada,Electricista,610043899,elena.lópez@yahoo.es,44095,1958-05-19,66849,5.4,Viudo,Secundaria
5NFW6,71,73,Esperanza Suárez,Sevilla,Arquitecto,629981378,esperanza.suárez@yahoo.es,39813,1968-02-05,96363,7.99,Soltero,Posgrado
SAGH4,26,24,Luis Pérez,Coruña,Arquitecto,612577516,luis.pérez@hotmail.com,32089,2000-02-04,20020,6.98,Viudo,Primaria
7MT2C,54,53,María Alonso,Coruña,Contador,683282465,maría.alonso@yahoo.es,53319,1985-12-12,40677,9.8,Casado,Secundaria
YFCRX,80,78,María Alonso,Elche,Músico,616821422,maría.alonso@empresa.com,36129,2005-09-08,86168,8.16,Soltero,Primaria
CSZH8,19,20,Ramón Pérez,Granada,Programador,627236932,ramón.pérez@yahoo.es,31543,1970-10-30,59386,1.08,Soltero,Universidad
P51VH,65,63,Rafael Hernández,Barcelona,Diseñador,686921619,rafael.hernández@outlook.com,35766,1968-08-24,46016,1.35,Soltero,Secundaria
BV6Z5,25,26,Elena Martín,Madrid,Chef,615247102,elena.martín@outlook.com,39174,2004-12-04,74884,2.34,Viudo,Universidad
IIH3M,60,58,Carmen Serrano,Granada,Ingeniero,648241872,carmen.serrano@gmail.com,42206,1995-12-18,83020,8.54,Casado,Universidad
VU4TV,19,18,Pilar Ortega,Vitoria,Artista,629148166,pilar.ortega@hotmail.com,38257,1952-12-03,42042,8.67,Divorciado,Posgrado
4SOX1,54,56,Mercedes Álvarez,Palma,Deportista,691394621,mercedes.álvarez@yahoo.es,45199,2003-08-01,64989,6.9,Viudo,Universidad
WRAF3,31,33,Daniel Sánchez,Elche,Contador,691286474,daniel.sánchez@yahoo.es,49418,1981-05-20,28492,4.17,Casado,Universidad
W7GSV,43,41,Rosa Blanco,Terrassa,Artista,630040289,rosa.blanco@empresa.com,50491,1993-03-12,58749,2.38,Viudo,Secundaria
MB824,69,71,Rafael González,Granada,Músico,624774222,rafael.gonzález@hotmail.com,48442,1976-01-17,32934,1.37,Casado,Posgrado
CAVBA,34,36,David Díaz,Terrassa,Profesor,642235136,david.díaz@empresa.com,42870,1961-11-23,69361,4.13,Soltero,Posgrado
2VVHG,59,57,Miguel Díaz,Cartagena,Médico,652471969,miguel.díaz@yahoo.es,38068,1967-08-02,50180,1.67,Divorciado,Universidad
K0GB6,46,46,Carlos Navarro,Bilbao,Abogado,687696647,carlos.navarro@hotmail.com,43482,1998-10-15,35186,2.63,Viudo,Secundaria
5CFNW,20,22,Elena Delgado,Córdoba,Profesor,637848733,elena.delgado@gmail.com,28946,1992-10-16,65280,9.75,Soltero,Universidad
GIW14,30,32,Elena Ortega,Terrassa,Programador,639666727,elena.ortega@yahoo.es,31785,1979-07-14,87414,7.81,Viudo,Universidad
KNE69,49,49,Ángeles Fernández,Bilbao,Conductor,636717290,ángeles.fernández@hotmail.com,52646,1992-01-08,31237,6.1,Soltero,Universidad
MGZJM,65,65,Manuel Gutiérrez,Hospitalet,Vendedor,658479025,manuel.gutiérrez@outlook.com,43440,1989-06-22,90873,2.72,Soltero,Secundaria
L6YXQ,50,48,Manuel Gil,Alicante,Vendedor,649371039,manuel.gil@gmail.com,48920,1992-10-06,98184,2.55,Divorciado,Secundaria
4EZ3V,24,22,Mercedes Ramírez,Córdoba,Dentista,681652770,mercedes.ramírez@gmail.com,38521,1978-06-03,80691,3.21,Soltero,Posgrado
1AFV4,54,53,Pilar Torres,Jerez,Programador,618134894,pilar.torres@yahoo.es,37564,1955-07-24,71614,3.92,Casado,Universidad
R6T9B,61,61,Dolores Romero,Sevilla,Plomero,678154959,dolores.romero@hotmail.com,37512,1968-08-08,72645,3.36,Divorciado,Primaria
0Y1JO,41,41,Francisca Molina,Murcia,Veterinario,651741995,francisca.molina@gmail.com,45766,1984-06-26,13896,6.51,Viudo,Universidad
8TH07,18,16,Fernando Ortega,Bilbao,Vendedor,664164261,fernando.ortega@yahoo.es,28931,1988-05-31,52835,9.29,Casado,Secundaria
MRH8O,65,64,Dolores Pérez,Coruña,Chef,611646556,dolores.pérez@yahoo.es,53816,1954-11-11,62393,8.33,Casado,Secundaria
3A29L,56,56,Rafael Pérez,Vigo,Artista,690293951,rafael.pérez@outlook.com,45639,1955-04-23,15023,4.9,Casado,Universidad
6FEIX,43,41,Pedro Ortega,Vigo,Profesor,652228118,pedro.ortega@empresa.com,52879,1958-11-26,24252,1.04,Soltero,Secundaria
EYLPA,69,68,Manuel Torres,Sevilla,Deportista,673921682,manuel.torres@yahoo.es,47053,1953-09-11,50687,6.89,Divorciado,Posgrado
J13S9,29,28,Ramón Molina,Murcia,Farmacéutico,627987183,ramón.molina@outlook.com,43197,1959-01-10,53872,7.14,Viudo,Posgrado
S23UU,24,23,David Álvarez,Palma,Profesor,634192939,david.álvarez@empresa.com,36970,1984-05-20,76115,1.96,Soltero,Universidad
Q1MPG,39,40,José Serrano,Gijón,Profesor,682283058,josé.serrano@outlook.com,46498,1966-11-26,71554,3.97,Divorciado,Primaria
LXGDW,26,25,Carmen Serrano,Coruña,Psicólogo,658668281,carmen.serrano@gmail.com,44992,1987-02-28,20817,4.84,Casado,Primaria
866TR,57,57,Laura Martínez,Jerez,Conductor,676956542,laura.martínez@hotmail.com,45444,1962-09-24,50108,2.06,Casado,Secundaria
B0Q8Y,78,76,Elena Martínez,Valladolid,Contador,673924375,elena.martínez@yahoo.es,53824,1995-03-16,84805,7.3,Divorciado,Universidad
W9SL8,21,22,Ángeles Ramírez,Bilbao,Electricista,626215676,ángeles.ramírez@outlook.com,23818,1969-03-03,71858,2.93,Viudo,Posgrado
LVN29,38,38,Antonio Serrano,Granada,Artista,617500853,antonio.serrano@yahoo.es,52697,1986-01-11,73029,6.78,Divorciado,Secundaria
HZML7,33,31,Pedro Gómez,Valladolid,Psicólogo,686562858,pedro.gómez@yahoo.es,47485,1967-06-15,69994,9.58,Soltero,Universidad
05EW5,41,40,Lucía Rodríguez,Jerez,Dentista,655023538,lucía.rodríguez@gmail.com,46721,1960-12-20,41906,1.37,Casado,Universidad
TFCFF,22,22,Josefa Moreno,Valladolid,Ingeniero,613284281,josefa.moreno@empresa.com,29073,1958-04-25,10428,5.43,Viudo,Secundaria
JBUWS,74,76,Esperanza Muñoz,Murcia,Médico,668489531,esperanza.muñoz@gmail.com,41597,1989-10-03,67152,6.04,Soltero,Primaria
BRAZH,72,73,Esperanza Ramos,Sevilla,Electricista,646005754,esperanza.ramos@empresa.com,44309,2003-11-03,14435,6.77,Divorciado,Posgrado
CKKQ6,48,49,Mercedes Moreno,Sabadell,Veterinario,676529842,mercedes.moreno@yahoo.es,55106,1974-02-28,60578,3.04,Casado,Universidad
GFMLZ,63,61,Fernando Díaz,Alicante,Músico,610787855,fernando.díaz@gmail.com,45082,1996-12-26,50699,8.63,Divorciado,Universidad
S5U0M,45,44,Carlos Ortega,Valladolid,Vendedor,666622141,carlos.ortega@gmail.com,48615,1972-03-01,42099,6.73,Casado,Universidad
M5B80,63,62,Jesús Serrano,Terrassa,Deportista,678271271,jesús.serrano@outlook.com,49000,1969-08-09,78572,2.44,Casado,Posgrado
EQYVX,74,76,Jesús Molina,Málaga,Chef,642897645,jesús.molina@gmail.com,50800,2001-08-29,58639,8.82,Viudo,Secundaria
P149N,43,44,Daniel Martínez,Barcelona,Conductor,632737479,daniel.martínez@outlook.com,58824,1982-06-24,69532,6.1,Soltero,Posgrado
250FO,20,18,Ramón Ramos,Hospitalet,Electricista,639028520,ramón.ramos@hotmail.com,31278,1976-11-23,48582,3.09,Casado,Secundaria
GFM2K,44,45,Luis Ramírez,Zaragoza,Periodista,665259272,luis.ramírez@yahoo.es,43320,1961-03-03,47464,9.99,Divorciado,Secundaria
O6JQG,19,19,Ana Torres,Palma,Veterinario,620780406,ana.torres@gmail.com,38328,1953-01-09,40832,7.69,Viudo,Primaria
2D0T8,79,78,Rosa Ortega,Vigo,Enfermero,673760833,rosa.ortega@hotmail.com,36743,1990-10-18,32136,3.87,Divorciado,Secundaria
OWSPN,26,28,Lucía Ortega,Sabadell,Diseñador,664217176,lucía.ortega@hotmail.com,47354,1982-02-19,65233,7.26,Soltero,Secundaria
O9F7H,42,41,Dolores Díaz,Alicante,Contador,647568034,dolores.díaz@yahoo.es,57671,1974-01-06,98274,4.69,Divorciado,Secundaria
QG6VS,65,65,María Domínguez,Gijón,Abogado,691545252,maría.domínguez@gmail.com,43384,1951-08-17,97865,5.13,Divorciado,Primaria
A3AVJ,33,35,Jorge Serrano,Oviedo,Farmacéutico,661647581,jorge.serrano@hotmail.com,49950,1981-07-16,93118,1.63,Casado,Posgrado
G5BS7,67,69,Isabel López,Cartagena,Deportista,697305750,isabel.lópez@hotmail.com,50485,2005-04-17,10633,8.71,Soltero,Posgrado
ERSF6,54,52,Manuel Ramírez,Gijón,Periodista,658889443,manuel.ramírez@yahoo.es,36645,1972-11-02,51858,2.63,Viudo,Universidad
DE2JY,74,73,Rosa Alonso,Oviedo,Programador,610999006,rosa.alonso@gmail.com,48291,1969-02-26,51144,9.1,Casado,Primaria
MQRZ6,47,49,Antonio Alonso,Vigo,Farmacéutico,678612559,antonio.alonso@yahoo.es,56785,1995-02-23,77323,1.82,Soltero,Posgrado
9136N,43,43,José Navarro,Valencia,Conductor,652208732,josé.navarro@empresa.com,45301,1965-05-27,59061,5.75,Viudo,Universidad
4BNXO,36,37,Laura Domínguez,Hospitalet,Programador,687565489,laura.domínguez@gmail.com,52532,1972-03-31,59755,9.17,Casado,Secundaria
G6UGK,76,76,José Muñoz,Bilbao,Contador,692127499,josé.muñoz@gmail.com,40884,2000-12-09,43062,9.76,Soltero,Posgrado
MWWOJ,30,29,José Rodríguez,Málaga,Conductor,672041012,josé.rodríguez@gmail.com,31032,2004-12-06,37930,8.81,Casado,Posgrado
QPFW1,22,20,Luis Ortega,Barcelona,Mecánico,673350168,luis.ortega@outlook.com,39409,1973-03-20,41954,8.91,Soltero,Posgrado
YVSDD,29,30,Miguel Blanco,Sabadell,Artista,656456422,miguel.blanco@outlook.com,34660,1997-06-10,43653,1.8,Divorciado,Posgrado
9E3T0,20,22,Ángel Martínez,Málaga,Vendedor,661901603,ángel.martínez@empresa.com,24016,1968-08-23,28204,1.96,Divorciado,Primaria
WKHJT,78,80,Ana Jiménez,Jerez,Farmacéutico,694771445,ana.jiménez@empresa.com,38421,1968-07-18,39529,5.84,Soltero,Universidad
Z1OYT,52,53,Teresa Pérez,Cartagena,Dentista,652283929,teresa.pérez@hotmail.com,53954,1976-11-14,40460,3.34,Viudo,Universidad
WZOZ0,23,25,Ana Díaz,Málaga,Mecánico,641295493,ana.díaz@gmail.com,37775,1977-06-22,66493,3.03,Divorciado,Primaria
8J02P,78,78,Jesús Ramírez,Madrid,Secretario,656507117,jesús.ramírez@yahoo.es,43528,1986-12-02,32864,1.74,Casado,Posgrado
D9H4N,33,32,Lucía Blanco,Terrassa,Deportista,691538055,lucía.blanco@outlook.com,37457,1978-05-25,84093,1.58,Divorciado,Secundaria
K468Y,18,19,José Moreno,Granada,Plomero,672080619,josé.moreno@outlook.com,33889,1982-01-08,43733,3.99,Casado,Secundaria
4F55I,62,63,Jesús Moreno,Sabadell,Contador,626154012,jesús.moreno@hotmail.com,50801,1975-01-09,55258,2.8,Viudo,Posgrado
W9YVJ,31,32,Pedro Torres,Valencia,Abogado,677144428,pedro.torres@gmail.com,47321,2005-11-23,68032,3.79,Divorciado,Posgrado
O9P2X,46,44,Rafael Suárez,Cartagena,Plomero,619321034,rafael.suárez@hotmail.com,57819,1983-03-02,51959,8.57,Casado,Primaria
511B8,74,72,Lucía Jiménez,Cartagena,Médico,632302517,lucía.jiménez@yahoo.es,36603,1998-05-11,87320,1.88,Viudo,Primaria
5KG8O,76,75,David Molina,Valladolid,Deportista,693059318,david.molina@outlook.com,47917,1956-09-20,48167,6.23,Divorciado,Universidad
UEMA2,56,56,Lucía Hernández,Sabadell,Ingeniero,620092157,lucía.hernández@yahoo.es,39937,1993-11-30,87467,6.82,Divorciado,Posgrado
DOI8Z,70,70,Francisca Álvarez,Hospitalet,Farmacéutico,637780840,francisca.álvarez@gmail.com,52924,1979-01-03,96067,3.73,Viudo,Posgrado
QMEAP,48,47,Esperanza Fernández,Palma,Psicólogo,659209902,esperanza.fernández@gmail.com,48494,1972-03-02,36597,6.72,Viudo,Primaria
AVCWA,51,49,Rosa Muñoz,Hospitalet,Diseñador,673914969,rosa.muñoz@outlook.com,38656,1984-03-11,71496,8.27,Casado,Secundaria
RJZDW,73,71,Lucía Navarro,Bilbao,Farmacéutico,651647055,lucía.navarro@hotmail.com,45902,1956-05-03,58300,3.09,Soltero,Posgrado
WOCE0,54,54,Ramón Torres,Bilbao,Diseñador,628221157,ramón.torres@gmail.com,41083,1970-06-27,94084,2.62,Soltero,Universidad
BVXK9,43,41,Esperanza Domínguez,Gijón,Farmacéutico,690658362,esperanza.domínguez@hotmail.com,51924,1953-10-19,33182,2.01,Viudo,Primaria
I216H,66,67,Laura Domínguez,Terrassa,Dentista,632967275,laura.domínguez@empresa.com,52264,1953-01-22,46322,2.84,Divorciado,Universidad
DQPSQ,39,40,Jesús Vázquez,Alicante,Veterinario,624684733,jesús.vázquez@gmail.com,55756,2000-06-10,17444,4.56,Divorciado,Posgrado
OA8JW,71,69,Rafael Ramírez,Córdoba,Plomero,613440489,rafael.ramírez@gmail.com,54460,1983-05-02,25802,3.67,Soltero,Posgrado
BI0O9,20,21,Rafael Morales,Córdoba,Secretario,676020190,rafael.morales@outlook.com,36559,1958-05-03,64490,7.84,Casado,Posgrado
DTJY6,41,41,Ángel Martín,Vigo,Arquitecto,624234649,ángel.martín@hotmail.com,48094,1981-07-24,75927,4.99,Casado,Primaria
MP4AF,33,34,Ana López,Alicante,Psicólogo,692185108,ana.lópez@yahoo.es,36373,1958-12-22,86214,4.94,Divorciado,Universidad
18J4A,39,37,Rosa Moreno,Valladolid,Dentista,698540140,rosa.moreno@outlook.com,55099,1997-01-10,10346,8.98,Soltero,Universidad
9HF3A,49,50,Ramón Ruiz,Valladolid,Plomero,665221504,ramón.ruiz@empresa.com,55212,1997-06-01,60185,2.91,Casado,Posgrado
P2T0Z,57,56,Teresa Torres,Coruña,Psicólogo,654181118,teresa.torres@outlook.com,48388,1993-09-29,66898,4.22,Casado,Primaria
ME25N,40,41,David Hernández,Córdoba,Médico,699304689,david.hernández@yahoo.es,46252,1979-12-09,23096,3.96,Divorciado,Secundaria
855CR,44,44,Daniel Suárez,Terrassa,Chef,672329599,daniel.suárez@outlook.com,58569,1964-06-27,91651,4.89,Viudo,Posgrado
TM51C,50,52,David Martín,Cartagena,Electricista,634400499,david.martín@hotmail.com,37850,1983-03-04,34030,8.16,Divorciado,Universidad
MFR58,80,80,Josefa Ortega,Elche,Veterinario,689595355,josefa.ortega@gmail.com,52714,1992-05-14,42036,5.82,Casado,Universidad
P2W0E,25,26,Carmen Ramos,Terrassa,Mecánico,622164357,carmen.ramos@yahoo.es,39185,1975-11-28,92730,1.91,Divorciado,Primaria
OR8MR,41,41,Antonio Moreno,Bilbao,Profesor,685549679,antonio.moreno@empresa.com,49366,1960-02-27,36075,3.19,Viudo,Primaria
I5NNM,46,45,Carmen Sánchez,Vigo,Contador,632029980,carmen.sánchez@yahoo.es,55960,1976-12-07,47071,4.08,Viudo,Secundaria
17KIF,58,56,Concepción Gutiérrez,Barcelona,Plomero,628231709,concepción.gutiérrez@outlook.com,52444,1990-04-21,59890,3.27,Viudo,Universidad
X40ER,27,27,Isabel Ramos,Gijón,Electricista,613641648,isabel.ramos@empresa.com,45615,2003-05-17,35440,3.62,Casado,Posgrado
3ZCAT,37,38,Dolores González,Jerez,Electricista,699559328,dolores.gonzález@outlook.com,47365,1977-07-01,11181,5.1,Casado,Primaria
6J1FG,73,75,Antonia Delgado,Madrid,Electricista,651153831,antonia.delgado@gmail.com,46179,1957-09-09,38404,2.15,Divorciado,Primaria
JVRHK,39,39,Pedro García,Jerez,Plomero,614250237,pedro.garcía@gmail.com,44328,1952-10-02,12222,4.57,Casado,Primaria
3L0LQ,65,63,José Navarro,Vigo,Músico,659868054,josé.navarro@hotmail.com,39037,1956-06-08,63364,9.2,Divorciado,Secundaria
8TRAW,34,36,Pedro González,Coruña,Vendedor,666148048,pedro.gonzález@empresa.com,45472,1995-11-15,24039,8.95,Divorciado,Primaria
H1J7H,76,74,Jesús Gil,Elche,Enfermero,626436674,jesús.gil@outlook.com,53229,2005-02-25,75495,9.16,Divorciado,Universidad
EJG9K,59,58,Ramón Vázquez,Vitoria,Abogado,698298873,ramón.vázquez@outlook.com,48364,1977-11-22,17320,1.84,Viudo,Universidad
08WTH,59,57,Laura Moreno,Terrassa,Músico,694358165,laura.moreno@hotmail.com,39961,1981-03-04,81344,8.27,Viudo,Posgrado
F3UBJ,74,72,Pedro Morales,Oviedo,Músico,681336930,pedro.morales@empresa.com,49368,1981-11-04,62123,8.72,Soltero,Universidad
1B149,20,18,Elena López,Coruña,Programador,624732998,elena.lópez@empresa.com,24152,1958-06-03,59679,6.72,Soltero,Posgrado
Q650W,18,19,David Romero,Córdoba,Farmacéutico,669802401,david.romero@yahoo.es,21910,1986-02-18,25115,8.57,Viudo,Primaria
2IKQQ,67,69,Laura Rodríguez,Málaga,Secretario,696749452,laura.rodríguez@hotmail.com,44101,1982-10-11,67851,6.05,Divorciado,Secundaria
ZTP36,20,22,Pilar Jiménez,Coruña,Ingeniero,673072868,pilar.jiménez@outlook.com,31285,1965-08-03,56307,5.27,Casado,Secundaria
BU5H9,30,32,Pilar Molina,Valladolid,Periodista,671187310,pilar.molina@gmail.com,35571,1952-05-21,66946,3.94,Soltero,Secundaria
3QSL6,25,26,Rosa Ortega,Zaragoza,Enfermero,664402450,rosa.ortega@outlook.com,31933,1993-04-11,88014,7.07,Soltero,Secundaria
IXGDO,36,37,Josefa Rodríguez,Terrassa,Diseñador,677019003,josefa.rodríguez@outlook.com,52402,1968-08-04,82819,6.29,Viudo,Primaria
2C8SV,78,80,Jesús Gil,Elche,Mecánico,692626080,jesús.gil@outlook.com,43025,1993-06-04,62004,4.28,Viudo,Secundaria
K8IW5,65,63,Luis Torres,Gijón,Vendedor,690094451,luis.torres@hotmail.com,44290,2005-12-18,39018,9.34,Casado,Universidad
EJIA6,27,25,Pedro Gómez,Sevilla,Arquitecto,660412341,pedro.gómez@yahoo.es,44880,1988-02-22,17268,9.88,Soltero,Universidad
K5QO4,29,31,David Álvarez,Madrid,Arquitecto,640865317,david.álvarez@empresa.com,31772,1967-12-05,68200,9.55,Viudo,Universidad
JVIH7,24,26,José Gutiérrez,Murcia,Chef,685763023,josé.gutiérrez@hotmail.com,36605,1978-07-01,65434,1.36,Divorciado,Primaria
SE6JX,32,33,Francisca Martín,Cartagena,Contador,631407844,francisca.martín@yahoo.es,37014,1974-07-25,27468,6.06,Viudo,Secundaria
5SYWS,27,29,Concepción Ortega,Palma,Músico,658985686,concepción.ortega@yahoo.es,40615,1995-09-16,55139,1.63,Casado,Posgrado
N2IK2,42,42,Miguel Morales,Oviedo,Médico,691266401,miguel.morales@gmail.com,52565,1993-01-17,99030,9.98,Casado,Posgrado
U0DLK,66,68,Antonio Jiménez,Alicante,Psicólogo,669280779,antonio.jiménez@yahoo.es,38936,1982-07-14,71665,9.99,Soltero,Secundaria
IM2YI,37,39,David Jiménez,Hospitalet,Arquitecto,631765332,david.jiménez@outlook.com,45902,2002-04-30,76933,4.89,Divorciado,Posgrado
OWXFH,38,40,Miguel Navarro,Oviedo,Arquitecto,648783173,miguel.navarro@empresa.com,42680,1975-08-15,73748,9.0,Viudo,Posgrado
BR5U3,42,40,Ángeles González,Alicante,Secretario,669191183,ángeles.gonzález@hotmail.com,41352,1995-03-09,68973,9.21,Viudo,Posgrado
Y9XY3,25,23,Ramón Moreno,Alicante,Ingeniero,643829610,ramón.moreno@empresa.com,48359,1986-01-25,68375,4.03,Soltero,Posgrado
DKV3U,26,28,Carlos García,Bilbao,Músico,662438821,carlos.garcía@yahoo.es,38743,2001-12-31,90379,9.51,Soltero,Universidad
XA56F,62,63,Dolores Muñoz,Valencia,Diseñador,674109019,dolores.muñoz@hotmail.com,43536,1951-09-06,33473,3.89,Soltero,Primaria
FGKTT,55,56,Ramón Torres,Oviedo,Enfermero,670343753,ramón.torres@empresa.com,52006,1988-01-06,95584,3.14,Casado,Posgrado
